Title,Location,Price,Link,Image,Info
Room on rent near metro,"Peera Garhi, Delhi","₹ 3,300",https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-25-sq-ft-in-peera-garhi-delhi-iid-1816819048,https://apollo.olx.in:443/v1/files/ddihejc5ol8g-IN/image;s=150x0;q=50;f=webp;,1 BHK - 1 Bathroom - 25 sqft
|| kp properties || 3bhk for rent in ramesh nagar in prime location,"Ramesh Nagar, Delhi","₹ 40,000",https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-1000-sq-ft-in-ramesh-nagar-delhi-iid-1799425165,https://apollo.olx.in:443/v1/files/o9lsyd9kipr13-ADVIN/image;s=150x0;q=50;f=webp;,3 BHK - 3 Bathroom - 1000 sqft
|| kp properties || 3bhk for rent in bali nagar in prime location,"Bali Nagar, Delhi","₹ 75,000",https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-2000-sq-ft-in-bali-nagar-delhi-iid-1799264159,https://apollo.olx.in:443/v1/files/vciolf39les32-ADVIN/image;s=150x0;q=50;f=webp;,3 BHK - 3 Bathroom - 2000 sqft
2bhk for rent in ramesh nagar in prime location,"Ramesh Nagar, Delhi","₹ 33,000",https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-1000-sq-ft-in-ramesh-nagar-delhi-iid-1812699570,https://apollo.olx.in:443/v1/files/2dh5wxpjtx401-IN/image;s=150x0;q=50;f=webp;,2 BHK - 2 Bathroom - 1000 sqft
2bhk for rent in ramesh nagar in prime location,"Ramesh Nagar, Delhi","₹ 26,000",https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-1000-sq-ft-in-ramesh-nagar-delhi-iid-1812245261,https://apollo.olx.in:443/v1/files/52gx1o2zq5zv3-IN/image;s=150x0;q=50;f=webp;,2 BHK - 2 Bathroom - 1000 sqft
1rk for rent in ramesh nagar in prime location,"Ramesh Nagar, Delhi","₹ 18,000",https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-350-sq-ft-in-ramesh-nagar-delhi-iid-1808774432,https://apollo.olx.in:443/v1/files/iizm9bk9nsqc-IN/image;s=150x0;q=50;f=webp;,1 BHK - 1 Bathroom - 350 sqft
|| kp properties || 3bhk for rent in ramesh nagar in gated society,"Ramesh Nagar, Delhi","₹ 35,000",https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-1700-sq-ft-in-ramesh-nagar-delhi-iid-1803129877,https://apollo.olx.in:443/v1/files/foncuuvx2dyt1-ADVIN/image;s=150x0;q=50;f=webp;,3 BHK - 3 Bathroom - 1700 sqft
|| kp properties || 2bhk for rent in ramesh nagar in good gentry,"Ramesh Nagar, Delhi","₹ 26,500",https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-1000-sq-ft-in-ramesh-nagar-delhi-iid-1803064614,https://apollo.olx.in:443/v1/files/96im1701z12i-ADVIN/image;s=150x0;q=50;f=webp;,2 BHK - 2 Bathroom - 1000 sqft
II DG REAL ESTATE II 1BHK FULLY FURNISHED 3RD FLOOR READY TO MOVE IN,"Ramesh Nagar, Delhi","₹ 18,000",https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-450-sq-ft-in-ramesh-nagar-delhi-iid-1813937699,https://apollo.olx.in:443/v1/files/zi57fs9rpman1-IN/image;s=150x0;q=50;f=webp;,1 BHK - 1 Bathroom - 450 sqft
II DG REAL ESTATE II 2BHK 2ND FLOOR READY TO MOVE RAMESH NAGAR,"Ramesh Nagar, Delhi","₹ 24,000",https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-900-sq-ft-in-ramesh-nagar-delhi-iid-1813937260,https://apollo.olx.in:443/v1/files/kzkanttxyqad-IN/image;s=150x0;q=50;f=webp;,2 BHK - 2 Bathroom - 900 sqft
